,Date,Time,Außentemperatur Aktuell[SYSTEM0],Wärmeanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Leistungsanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Istleistung Aktuell[WE0],Kesseltemperatur Aktuell[WE0],Wärmeleistung VPT Aktuell[WE0],Tageswärmemenge (Vortag) Gesamt[WE0],Tageswärmemenge (Vortag) Heizbetrieb[WE0],Tageswärmemenge (Vortag) Warmwasserbetrieb[WE0],Raumsolltemperatur Aktuell[HZK0],Unnamed: 12
874,24.04.2022,19:15:08,18.5,0,0,0.0,36.7,1.4,25.9,25.9,0.0,21.0,
875,24.04.2022,19:15:48,18.5,0,0,0.0,35.4,1.1,25.9,25.9,0.0,21.0,
876,24.04.2022,19:16:28,18.5,0,0,0.0,34.4,1.0,25.9,25.9,0.0,21.0,
877,24.04.2022,19:17:08,18.4,0,0,0.0,33.6,0.9,25.9,25.9,0.0,21.0,
878,24.04.2022,19:17:48,18.4,0,0,0.0,32.9,0.8,25.9,25.9,0.0,21.0,
879,24.04.2022,19:18:28,18.4,0,0,0.0,32.3,0.7,25.9,25.9,0.0,21.0,
880,24.04.2022,19:19:08,18.5,0,0,59.5,31.9,0.9,25.9,25.9,0.0,21.0,
881,24.04.2022,19:19:48,18.4,0,0,18.1,39.8,5.4,25.9,25.9,0.0,21.0,
882,24.04.2022,19:20:28,18.4,0,0,16.7,40.6,4.1,25.9,25.9,0.0,21.0,
883,24.04.2022,19:21:08,18.4,0,0,16.7,41.4,4.1,25.9,25.9,0.0,21.0,
884,24.04.2022,19:21:48,18.4,0,0,0.0,40.9,3.1,25.9,25.9,0.0,21.0,
885,24.04.2022,19:22:28,18.3,0,0,0.0,38.0,1.2,25.9,25.9,0.0,21.0,
886,24.04.2022,19:23:08,18.3,0,0,0.0,36.7,1.4,25.9,25.9,0.0,21.0,
887,24.04.2022,19:23:48,18.3,0,0,0.0,35.3,1.1,25.9,25.9,0.0,21.0,
888,24.04.2022,19:24:28,18.3,0,0,0.0,34.3,1.0,25.9,25.9,0.0,21.0,
889,24.04.2022,19:25:08,18.3,0,0,0.0,33.5,0.9,25.9,25.9,0.0,21.0,
890,24.04.2022,19:25:48,18.2,0,0,0.0,32.8,0.8,25.9,25.9,0.0,21.0,
891,24.04.2022,19:26:28,18.2,0,0,0.0,32.2,0.7,25.9,25.9,0.0,21.0,
892,24.04.2022,19:27:08,18.2,0,0,26.8,38.7,8.7,25.9,25.9,0.0,21.0,
893,24.04.2022,19:27:48,18.1,0,0,16.7,40.4,4.2,25.9,25.9,0.0,21.0,
894,24.04.2022,19:28:28,18.1,0,0,16.7,41.1,4.2,25.9,25.9,0.0,21.0,
895,24.04.2022,19:29:08,18.1,0,0,0.0,41.6,3.1,25.9,25.9,0.0,21.0,
896,24.04.2022,19:29:48,18.1,0,0,0.0,38.3,1.3,25.9,25.9,0.0,21.0,
897,24.04.2022,19:30:28,18.0,0,0,0.0,37.0,1.5,25.9,25.9,0.0,21.0,
898,24.04.2022,19:31:08,18.0,0,0,0.0,35.5,1.2,25.9,25.9,0.0,21.0,
899,24.04.2022,19:31:48,18.0,0,0,0.0,34.4,1.1,25.9,25.9,0.0,21.0,
900,24.04.2022,19:32:28,17.9,0,0,0.0,33.6,0.9,25.9,25.9,0.0,21.0,
901,24.04.2022,19:33:08,17.9,0,0,0.0,32.8,0.8,25.9,25.9,0.0,21.0,
902,24.04.2022,19:33:48,17.9,0,0,58.1,32.0,1.0,25.9,25.9,0.0,21.0,
903,24.04.2022,19:34:28,17.8,0,0,19.8,38.8,6.3,25.9,25.9,0.0,21.0,
904,24.04.2022,19:35:08,17.8,0,0,16.7,39.0,4.9,25.9,25.9,0.0,21.0,
905,24.04.2022,19:35:48,17.8,0,0,16.6,39.2,4.7,25.9,25.9,0.0,21.0,
906,24.04.2022,19:36:28,17.8,0,0,16.7,42.3,5.7,25.9,25.9,0.0,21.0,
907,24.04.2022,19:37:08,17.7,0,0,8.5,39.9,3.8,25.9,25.9,0.0,21.0,
908,24.04.2022,19:37:48,17.7,0,0,0.0,36.6,1.4,25.9,25.9,0.0,21.0,
909,24.04.2022,19:38:28,17.7,0,0,0.0,35.2,1.5,25.9,25.9,0.0,21.0,
910,24.04.2022,19:39:08,17.7,0,0,0.0,34.0,1.1,25.9,25.9,0.0,21.0,
911,24.04.2022,19:39:48,17.7,0,0,0.0,33.1,1.0,25.9,25.9,0.0,21.0,
912,24.04.2022,19:40:28,17.6,0,0,20.1,32.4,0.9,25.9,25.9,0.0,21.0,
913,24.04.2022,19:41:08,17.6,0,0,21.3,39.2,6.2,25.9,25.9,0.0,21.0,
914,24.04.2022,19:41:48,17.6,0,0,16.6,40.2,4.7,25.9,25.9,0.0,21.0,
915,24.04.2022,19:42:28,17.6,0,0,16.7,40.7,4.6,25.9,25.9,0.0,21.0,
916,24.04.2022,19:43:08,17.5,0,0,16.6,43.7,5.4,25.9,25.9,0.0,21.0,
917,24.04.2022,19:43:48,17.5,0,0,0.0,39.3,1.9,25.9,25.9,0.0,21.0,
918,24.04.2022,19:44:28,17.5,0,0,0.0,37.8,1.8,25.9,25.9,0.0,21.0,
919,24.04.2022,19:45:08,17.5,0,0,0.0,36.0,1.3,25.9,25.9,0.0,21.0,
920,24.04.2022,19:45:48,17.5,0,0,0.0,34.9,1.2,25.9,25.9,0.0,21.0,
921,24.04.2022,19:46:28,17.5,0,0,0.0,33.9,1.0,25.9,25.9,0.0,21.0,
922,24.04.2022,19:47:08,17.5,0,0,0.0,33.2,0.9,25.9,25.9,0.0,21.0,
923,24.04.2022,19:47:48,17.5,0,0,50.8,37.2,8.2,25.9,25.9,0.0,21.0,
924,24.04.2022,19:48:28,17.5,0,0,16.8,40.4,4.7,25.9,25.9,0.0,21.0,
925,24.04.2022,19:49:08,17.4,0,0,16.7,41.1,4.3,25.9,25.9,0.0,21.0,
926,24.04.2022,19:49:48,17.4,0,0,16.6,41.9,2.2,25.9,25.9,0.0,21.0,
927,24.04.2022,19:50:28,17.4,0,0,0.0,41.5,3.7,25.9,25.9,0.0,21.0,
928,24.04.2022,19:51:08,17.4,0,0,0.0,38.5,1.2,25.9,25.9,0.0,21.0,
929,24.04.2022,19:51:48,17.4,0,0,0.0,37.0,1.6,25.9,25.9,0.0,21.0,
930,24.04.2022,19:52:28,17.4,0,0,0.0,35.7,1.2,25.9,25.9,0.0,21.0,
931,24.04.2022,19:53:08,17.4,0,0,0.0,34.6,1.1,25.9,25.9,0.0,21.0,
932,24.04.2022,19:53:48,17.4,0,0,0.0,33.8,0.9,25.9,25.9,0.0,21.0,
933,24.04.2022,19:54:28,17.4,0,0,0.0,33.1,0.8,25.9,25.9,0.0,21.0,
934,24.04.2022,19:55:08,17.4,0,0,33.8,39.1,11.4,25.9,25.9,0.0,21.0,
935,24.04.2022,19:55:48,17.4,0,0,16.7,40.7,4.2,25.9,25.9,0.0,21.0,
936,24.04.2022,19:56:28,17.4,0,0,16.6,41.4,4.3,25.9,25.9,0.0,21.0,
937,24.04.2022,19:57:08,17.3,0,0,58.1,43.2,2.9,25.9,25.9,0.0,21.0,
938,24.04.2022,19:57:48,17.3,0,0,0.0,39.3,1.5,25.9,25.9,0.0,21.0,
939,24.04.2022,19:58:28,17.3,0,0,0.0,37.9,1.7,25.9,25.9,0.0,21.0,
940,24.04.2022,19:59:08,17.3,0,0,0.0,36.3,1.2,25.9,25.9,0.0,21.0,
941,24.04.2022,19:59:48,17.3,0,0,0.0,35.2,1.1,25.9,25.9,0.0,21.0,
942,24.04.2022,20:00:28,17.3,0,0,0.0,34.3,1.0,25.9,25.9,0.0,21.0,
943,24.04.2022,20:01:08,17.2,0,0,0.0,33.5,0.8,25.9,25.9,0.0,21.0,
944,24.04.2022,20:01:48,17.2,0,0,59.8,33.9,1.7,25.9,25.9,0.0,21.0,
945,24.04.2022,20:02:28,17.2,0,0,17.2,40.8,5.4,25.9,25.9,0.0,21.0,
946,24.04.2022,20:03:08,17.2,0,0,16.7,41.6,4.1,25.9,25.9,0.0,21.0,
947,24.04.2022,20:03:48,17.1,0,0,16.6,42.3,4.2,25.9,25.9,0.0,21.0,
948,24.04.2022,20:04:28,17.1,0,0,0.0,40.9,2.5,25.9,25.9,0.0,21.0,
949,24.04.2022,20:05:08,17.1,0,0,0.0,38.5,1.3,25.9,25.9,0.0,21.0,
950,24.04.2022,20:05:48,17.1,0,0,0.0,37.1,1.4,25.9,25.9,0.0,21.0,
951,24.04.2022,20:06:28,17.2,0,0,0.0,35.9,1.1,25.9,25.9,0.0,21.0,
952,24.04.2022,20:07:08,17.1,0,0,0.0,34.9,1.0,25.9,25.9,0.0,21.0,
953,24.04.2022,20:07:48,17.2,0,0,0.0,34.1,0.8,25.9,25.9,0.0,21.0,
954,24.04.2022,20:08:28,17.2,0,0,0.0,33.5,0.7,25.9,25.9,0.0,21.0,
955,24.04.2022,20:09:08,17.2,0,0,49.3,38.0,7.9,25.9,25.9,0.0,21.0,
956,24.04.2022,20:09:48,17.2,0,0,16.8,41.1,4.3,25.9,25.9,0.0,21.0,
957,24.04.2022,20:10:28,17.2,0,0,16.7,41.9,4.2,25.9,25.9,0.0,21.0,
958,24.04.2022,20:11:08,17.2,0,0,57.8,42.7,2.0,25.9,25.9,0.0,21.0,
959,24.04.2022,20:11:48,17.2,0,0,0.0,40.3,1.9,25.9,25.9,0.0,21.0,
960,24.04.2022,20:12:28,17.2,0,0,0.0,38.5,1.5,25.9,25.9,0.0,21.0,
961,24.04.2022,20:13:08,17.2,0,0,0.0,37.0,1.3,25.9,25.9,0.0,21.0,
962,24.04.2022,20:13:48,17.2,0,0,0.0,35.9,1.1,25.9,25.9,0.0,21.0,
963,24.04.2022,20:14:28,17.2,0,0,0.0,34.9,0.9,25.9,25.9,0.0,21.0,
964,24.04.2022,20:15:08,17.2,0,0,0.0,34.2,0.8,25.9,25.9,0.0,21.0,
965,24.04.2022,20:15:48,17.2,0,0,0.0,33.5,0.7,25.9,25.9,0.0,21.0,
966,24.04.2022,20:16:28,17.2,0,0,43.1,39.1,10.9,25.9,25.9,0.0,21.0,
967,24.04.2022,20:17:08,17.2,0,0,16.6,41.2,4.0,25.9,25.9,0.0,21.0,
968,24.04.2022,20:17:48,17.1,0,0,16.6,42.1,4.2,25.9,25.9,0.0,21.0,
969,24.04.2022,20:18:28,17.1,0,0,47.4,42.9,1.9,25.9,25.9,0.0,21.0,
970,24.04.2022,20:19:08,17.1,0,0,0.0,40.1,1.7,25.9,25.9,0.0,21.0,
971,24.04.2022,20:19:48,17.1,0,0,0.0,38.5,1.5,25.9,25.9,0.0,21.0,
972,24.04.2022,20:20:28,17.1,0,0,0.0,37.0,1.2,25.9,25.9,0.0,21.0,
973,24.04.2022,20:21:08,17.1,0,0,0.0,35.9,1.1,25.9,25.9,0.0,21.0,
974,24.04.2022,20:21:48,17.1,0,0,0.0,35.0,0.9,25.9,25.9,0.0,21.0,
975,24.04.2022,20:22:28,17.1,0,0,0.0,34.2,0.8,25.9,25.9,0.0,21.0,
976,24.04.2022,20:23:08,17.0,0,0,0.0,33.6,0.7,25.9,25.9,0.0,21.0,
977,24.04.2022,20:23:48,17.1,0,0,49.3,38.2,8.1,25.9,25.9,0.0,21.0,
978,24.04.2022,20:24:28,17.0,0,0,16.7,41.2,4.3,25.9,25.9,0.0,21.0,
979,24.04.2022,20:25:08,17.0,0,0,16.7,42.0,4.1,25.9,25.9,0.0,21.0,
980,24.04.2022,20:25:48,17.1,0,0,57.8,42.8,2.0,25.9,25.9,0.0,21.0,
981,24.04.2022,20:26:28,17.0,0,0,0.0,40.3,1.9,25.9,25.9,0.0,21.0,
982,24.04.2022,20:27:08,17.0,0,0,0.0,38.5,1.5,25.9,25.9,0.0,21.0,
983,24.04.2022,20:27:48,17.0,0,0,0.0,37.0,1.3,25.9,25.9,0.0,21.0,
984,24.04.2022,20:28:28,17.0,0,0,0.0,35.8,1.1,25.9,25.9,0.0,21.0,
985,24.04.2022,20:29:08,17.0,0,0,0.0,34.9,1.0,25.9,25.9,0.0,21.0,
986,24.04.2022,20:29:48,17.0,0,0,0.0,34.1,0.8,25.9,25.9,0.0,21.0,
987,24.04.2022,20:30:28,17.0,0,0,0.0,33.4,0.7,25.9,25.9,0.0,21.0,
988,24.04.2022,20:31:08,17.0,0,0,30.1,39.7,10.6,25.9,25.9,0.0,21.0,
989,24.04.2022,20:31:48,17.0,0,0,16.7,41.3,4.1,25.9,25.9,0.0,21.0,
990,24.04.2022,20:32:28,17.0,0,0,16.6,42.0,4.2,25.9,25.9,0.0,21.0,
991,24.04.2022,20:33:08,17.0,0,0,6.0,42.6,2.6,25.9,25.9,0.0,21.0,
992,24.04.2022,20:33:48,17.0,0,0,0.0,39.3,1.5,25.9,25.9,0.0,21.0,
993,24.04.2022,20:34:28,17.0,0,0,0.0,37.9,1.5,25.9,25.9,0.0,21.0,
994,24.04.2022,20:35:08,17.0,0,0,0.0,36.4,1.2,25.9,25.9,0.0,21.0,
995,24.04.2022,20:35:48,17.1,0,0,0.0,35.4,1.1,25.9,25.9,0.0,21.0,
996,24.04.2022,20:36:28,17.1,0,0,0.0,34.5,0.9,25.9,25.9,0.0,21.0,
997,24.04.2022,20:37:08,17.1,0,0,0.0,33.8,0.8,25.9,25.9,0.0,21.0,
998,24.04.2022,20:37:48,17.1,0,0,58.1,33.2,0.7,25.9,25.9,0.0,21.0,
999,24.04.2022,20:38:28,17.1,0,0,19.7,40.6,5.4,25.9,25.9,0.0,21.0,
1000,24.04.2022,20:39:08,17.1,0,0,16.7,41.5,4.2,25.9,25.9,0.0,21.0,
1001,24.04.2022,20:39:48,17.1,0,0,16.7,42.2,4.2,25.9,25.9,0.0,21.0,
1002,24.04.2022,20:40:28,17.1,0,0,0.0,42.0,3.2,25.9,25.9,0.0,21.0,
1003,24.04.2022,20:41:08,17.0,0,0,0.0,38.9,1.2,25.9,25.9,0.0,21.0,
1004,24.04.2022,20:41:48,17.0,0,0,0.0,37.6,1.5,25.9,25.9,0.0,21.0,
1005,24.04.2022,20:42:28,17.1,0,0,0.0,36.3,1.1,25.9,25.9,0.0,21.0,
1006,24.04.2022,20:43:08,17.0,0,0,0.0,35.3,1.0,25.9,25.9,0.0,21.0,
1007,24.04.2022,20:43:48,17.1,0,0,0.0,34.5,0.8,25.9,25.9,0.0,21.0,
1008,24.04.2022,20:44:28,17.0,0,0,0.0,33.8,0.7,25.9,25.9,0.0,21.0,
1009,24.04.2022,20:45:08,17.0,0,0,54.8,33.2,0.7,25.9,25.9,0.0,21.0,
1010,24.04.2022,20:45:48,17.0,0,0,20.8,40.5,5.3,25.9,25.9,0.0,21.0,
1011,24.04.2022,20:46:28,17.1,0,0,16.7,41.6,4.2,25.9,25.9,0.0,21.0,
1012,24.04.2022,20:47:08,17.1,0,0,16.6,42.3,4.1,25.9,25.9,0.0,21.0,
1013,24.04.2022,20:47:48,17.0,0,0,0.0,42.3,3.2,25.9,25.9,0.0,21.0,
1014,24.04.2022,20:48:28,17.0,0,0,0.0,39.1,1.2,25.9,25.9,0.0,21.0,
1015,24.04.2022,20:49:08,17.0,0,0,0.0,37.8,1.5,25.9,25.9,0.0,21.0,
1016,24.04.2022,20:49:48,17.1,0,0,0.0,36.4,1.1,25.9,25.9,0.0,21.0,
1017,24.04.2022,20:50:28,17.1,0,0,0.0,35.5,1.0,25.9,25.9,0.0,21.0,
1018,24.04.2022,20:51:08,17.1,0,0,0.0,34.6,0.9,25.9,25.9,0.0,21.0,
1019,24.04.2022,20:51:48,17.0,0,0,0.0,33.9,0.8,25.9,25.9,0.0,21.0,
1020,24.04.2022,20:52:28,17.1,0,0,0.0,33.3,0.7,25.9,25.9,0.0,21.0,
1021,24.04.2022,20:53:08,17.1,0,0,24.1,40.1,6.8,25.9,25.9,0.0,21.0,
1022,24.04.2022,20:53:48,17.1,0,0,16.5,41.6,4.2,25.9,25.9,0.0,21.0,
1023,24.04.2022,20:54:28,17.1,0,0,16.6,42.3,4.2,25.9,25.9,0.0,21.0,
1024,24.04.2022,20:55:08,17.1,0,0,0.0,42.6,3.3,25.9,25.9,0.0,21.0,
1025,24.04.2022,20:55:48,17.1,0,0,0.0,39.3,1.2,25.9,25.9,0.0,21.0,
1026,24.04.2022,20:56:28,17.1,0,0,0.0,38.0,1.5,25.9,25.9,0.0,21.0,
1027,24.04.2022,20:57:08,17.1,0,0,0.0,36.6,1.1,25.9,25.9,0.0,21.0,
1028,24.04.2022,20:57:48,17.1,0,0,0.0,35.6,1.0,25.9,25.9,0.0,21.0,
1029,24.04.2022,20:58:28,17.1,0,0,0.0,34.7,0.9,25.9,25.9,0.0,21.0,
1030,24.04.2022,20:59:08,17.1,0,0,0.0,34.0,0.8,25.9,25.9,0.0,21.0,
1031,24.04.2022,20:59:48,17.1,0,0,0.0,33.4,0.7,25.9,25.9,0.0,21.0,
1032,24.04.2022,21:00:28,17.0,0,0,31.4,39.8,11.6,25.9,25.9,0.0,21.0,
1033,24.04.2022,21:01:08,17.0,0,0,16.6,41.4,3.9,25.9,25.9,0.0,21.0,
1034,24.04.2022,21:01:48,17.0,0,0,16.7,42.1,4.1,25.9,25.9,0.0,21.0,
1035,24.04.2022,21:02:28,17.0,0,0,8.0,42.9,2.9,25.9,25.9,0.0,21.0,
1036,24.04.2022,21:03:08,17.0,0,0,0.0,39.7,1.4,25.9,25.9,0.0,21.0,
1037,24.04.2022,21:03:48,17.0,0,0,0.0,38.3,1.5,25.9,25.9,0.0,21.0,
1038,24.04.2022,21:04:28,17.0,0,0,0.0,36.8,1.1,25.9,25.9,0.0,21.0,
1039,24.04.2022,21:05:08,17.0,0,0,0.0,35.8,1.0,25.9,25.9,0.0,21.0,
1040,24.04.2022,21:05:48,17.0,0,0,0.0,34.9,0.9,25.9,25.9,0.0,21.0,
1041,24.04.2022,21:06:28,17.0,0,0,0.0,34.2,0.8,25.9,25.9,0.0,21.0,
1042,24.04.2022,21:07:08,17.0,0,0,0.0,33.6,0.7,25.9,25.9,0.0,21.0,
1043,24.04.2022,21:07:48,17.0,0,0,51.8,37.8,6.7,25.9,25.9,0.0,21.0,
1044,24.04.2022,21:08:28,17.0,0,0,16.8,41.2,4.4,25.9,25.9,0.0,21.0,
1045,24.04.2022,21:09:08,17.0,0,0,16.6,42.0,4.1,25.9,25.9,0.0,21.0,
1046,24.04.2022,21:09:48,17.0,0,0,55.9,42.8,2.1,25.9,25.9,0.0,21.0,
1047,24.04.2022,21:10:28,17.0,0,0,0.0,40.4,1.9,25.9,25.9,0.0,21.0,
1048,24.04.2022,21:11:08,17.0,0,0,0.0,38.6,1.4,25.9,25.9,0.0,21.0,
1049,24.04.2022,21:11:48,17.0,0,0,0.0,37.2,1.2,25.9,25.9,0.0,21.0,
1050,24.04.2022,21:12:28,17.0,0,0,0.0,36.0,1.1,25.9,25.9,0.0,21.0,
1051,24.04.2022,21:13:08,17.0,0,0,0.0,35.1,0.9,25.9,25.9,0.0,21.0,
1052,24.04.2022,21:13:48,17.0,0,0,0.0,34.3,0.8,25.9,25.9,0.0,21.0,
1053,24.04.2022,21:14:28,17.0,0,0,0.0,33.7,0.7,25.9,25.9,0.0,21.0,
1054,24.04.2022,21:15:08,17.0,0,0,47.4,38.8,9.1,25.9,25.9,0.0,21.0,
1055,24.04.2022,21:15:48,17.0,0,0,16.7,41.3,4.2,25.9,25.9,0.0,21.0,
1056,24.04.2022,21:16:28,17.0,0,0,16.6,42.1,4.2,25.9,25.9,0.0,21.0,
1057,24.04.2022,21:17:08,17.0,0,0,58.6,42.9,2.0,25.9,25.9,0.0,21.0,
1058,24.04.2022,21:17:48,17.0,0,0,0.0,40.3,1.8,25.9,25.9,0.0,21.0,
1059,24.04.2022,21:18:28,17.0,0,0,0.0,38.6,1.5,25.9,25.9,0.0,21.0,
1060,24.04.2022,21:19:08,17.0,0,0,0.0,37.1,1.2,25.9,25.9,0.0,21.0,
1061,24.04.2022,21:19:48,17.0,0,0,0.0,35.9,1.1,25.9,25.9,0.0,21.0,
1062,24.04.2022,21:20:28,16.9,0,0,0.0,35.0,0.9,25.9,25.9,0.0,21.0,
1063,24.04.2022,21:21:08,16.9,0,0,0.0,34.2,0.8,25.9,25.9,0.0,21.0,
1064,24.04.2022,21:21:48,16.9,0,0,59.5,33.6,1.3,25.9,25.9,0.0,21.0,
1065,24.04.2022,21:22:28,16.9,0,0,17.9,41.2,5.6,25.9,25.9,0.0,21.0,
1066,24.04.2022,21:23:08,16.9,0,0,16.7,41.8,4.2,25.9,25.9,0.0,21.0,
1067,24.04.2022,21:23:48,16.9,0,0,16.6,42.4,4.3,25.9,25.9,0.0,21.0,
1068,24.04.2022,21:24:28,16.9,0,0,0.0,43.1,4.0,25.9,25.9,0.0,21.0,
1069,24.04.2022,21:25:08,16.9,0,0,0.0,39.1,1.0,25.9,25.9,0.0,21.0,
1070,24.04.2022,21:25:48,16.9,0,0,0.0,37.8,1.7,25.9,25.9,0.0,21.0,
1071,24.04.2022,21:26:28,16.9,0,0,0.0,36.3,1.1,25.9,25.9,0.0,21.0,
1072,24.04.2022,21:27:08,16.8,0,0,0.0,35.3,1.1,25.9,25.9,0.0,21.0,
1073,24.04.2022,21:27:48,16.8,0,0,0.0,34.4,0.9,25.9,25.9,0.0,21.0,
1074,24.04.2022,21:28:28,16.8,0,0,0.0,33.7,0.8,25.9,25.9,0.0,21.0,
1075,24.04.2022,21:29:08,16.8,0,0,26.5,40.0,8.8,25.9,25.9,0.0,21.0,
1076,24.04.2022,21:29:48,16.8,0,0,16.7,41.5,4.3,25.9,25.9,0.0,21.0,
1077,24.04.2022,21:30:28,16.8,0,0,16.7,42.1,4.3,25.9,25.9,0.0,21.0,
1078,24.04.2022,21:31:08,16.8,0,0,16.5,44.5,4.4,25.9,25.9,0.0,21.0,
1079,24.04.2022,21:31:48,16.8,0,0,0.0,40.1,1.4,25.9,25.9,0.0,21.0,
1080,24.04.2022,21:32:28,16.7,0,0,0.0,38.8,1.7,25.9,25.9,0.0,21.0,
1081,24.04.2022,21:33:08,16.7,0,0,0.0,37.2,1.2,25.9,25.9,0.0,21.0,
1082,24.04.2022,21:33:48,16.7,0,0,0.0,36.1,1.1,25.9,25.9,0.0,21.0,
1083,24.04.2022,21:34:28,16.7,0,0,0.0,35.2,0.9,25.9,25.9,0.0,21.0,
1084,24.04.2022,21:35:08,16.7,0,0,0.0,34.5,0.8,25.9,25.9,0.0,21.0,
1085,24.04.2022,21:35:48,16.7,0,0,0.0,33.9,0.7,25.9,25.9,0.0,21.0,
1086,24.04.2022,21:36:28,16.7,0,0,23.2,40.6,6.1,25.9,25.9,0.0,21.0,
1087,24.04.2022,21:37:08,16.7,0,0,16.7,42.3,4.1,25.9,25.9,0.0,21.0,
1088,24.04.2022,21:37:48,16.7,0,0,16.6,43.2,4.0,25.9,25.9,0.0,21.0,
1089,24.04.2022,21:38:28,16.6,0,0,0.0,43.5,3.3,25.9,25.9,0.0,21.0,
1090,24.04.2022,21:39:08,16.6,0,0,0.0,40.3,1.1,25.9,25.9,0.0,21.0,
1091,24.04.2022,21:39:48,16.6,0,0,0.0,39.1,1.5,25.9,25.9,0.0,21.0,
1092,24.04.2022,21:40:28,16.6,0,0,0.0,37.6,1.1,25.9,25.9,0.0,21.0,
1093,24.04.2022,21:41:08,16.6,0,0,0.0,36.6,1.0,25.9,25.9,0.0,21.0,
1094,24.04.2022,21:41:48,16.6,0,0,0.0,35.6,0.9,25.9,25.9,0.0,21.0,
1095,24.04.2022,21:42:28,16.6,0,0,0.0,34.9,0.8,25.9,25.9,0.0,21.0,
1096,24.04.2022,21:43:08,16.6,0,0,0.0,34.2,0.7,25.9,25.9,0.0,21.0,
1097,24.04.2022,21:43:48,16.5,0,0,60.1,34.5,1.5,25.9,25.9,0.0,21.0,
1098,24.04.2022,21:44:28,16.5,0,0,17.3,41.8,5.2,25.9,25.9,0.0,21.0,
1099,24.04.2022,21:45:08,16.5,0,0,16.6,42.7,3.8,25.9,25.9,0.0,21.0,
1100,24.04.2022,21:45:48,16.6,0,0,16.6,43.5,3.9,25.9,25.9,0.0,21.0,
1101,24.04.2022,21:46:28,16.5,0,0,0.0,42.4,2.6,25.9,25.9,0.0,21.0,
1102,24.04.2022,21:47:08,16.5,0,0,0.0,40.0,1.3,25.9,25.9,0.0,21.0,
1103,24.04.2022,21:47:48,16.5,0,0,0.0,38.6,1.3,25.9,25.9,0.0,21.0,
1104,24.04.2022,21:48:28,16.5,0,0,0.0,37.3,1.1,25.9,25.9,0.0,21.0,
1105,24.04.2022,21:49:08,16.5,0,0,0.0,36.3,1.0,25.9,25.9,0.0,21.0,
1106,24.04.2022,21:49:48,16.5,0,0,0.0,35.4,0.9,25.9,25.9,0.0,21.0,
1107,24.04.2022,21:50:28,16.5,0,0,0.0,34.7,0.8,25.9,25.9,0.0,21.0,
1108,24.04.2022,21:51:08,16.4,0,0,0.0,34.1,0.7,25.9,25.9,0.0,21.0,
1109,24.04.2022,21:51:48,16.5,0,0,23.5,40.9,6.1,25.9,25.9,0.0,21.0,
1110,24.04.2022,21:52:28,16.4,0,0,16.6,42.5,3.9,25.9,25.9,0.0,21.0,
1111,24.04.2022,21:53:08,16.4,0,0,16.6,43.4,3.9,25.9,25.9,0.0,21.0,
1112,24.04.2022,21:53:48,16.4,0,0,0.0,43.7,3.2,25.9,25.9,0.0,21.0,
1113,24.04.2022,21:54:28,16.4,0,0,0.0,40.5,1.1,25.9,25.9,0.0,21.0,
1114,24.04.2022,21:55:09,16.4,0,0,0.0,39.3,1.5,25.9,25.9,0.0,21.0,
1115,24.04.2022,21:55:49,16.4,0,0,0.0,37.8,1.1,25.9,25.9,0.0,21.0,
1116,24.04.2022,21:56:28,16.4,0,0,0.0,36.7,1.0,25.9,25.9,0.0,21.0,
1117,24.04.2022,21:57:08,16.4,0,0,0.0,35.8,0.9,25.9,25.9,0.0,21.0,
1118,24.04.2022,21:57:48,16.3,0,0,0.0,35.0,0.8,25.9,25.9,0.0,21.0,
1119,24.04.2022,21:58:28,16.4,0,0,0.0,34.3,0.7,25.9,25.9,0.0,21.0,
1120,24.04.2022,21:59:08,16.3,0,0,44.3,39.9,11.5,25.9,25.9,0.0,21.0,
1121,24.04.2022,21:59:48,16.3,0,0,16.8,42.2,3.7,25.9,25.9,0.0,21.0,
1122,24.04.2022,22:00:28,16.3,0,0,16.7,43.1,3.9,25.9,25.9,0.0,21.0,
1123,24.04.2022,22:01:08,16.3,0,0,54.0,44.2,1.9,25.9,25.9,0.0,21.0,
1124,24.04.2022,22:01:48,16.3,0,0,0.0,41.3,1.6,25.9,25.9,0.0,21.0,
1125,24.04.2022,22:02:28,16.3,0,0,0.0,39.8,1.5,25.9,25.9,0.0,21.0,
1126,24.04.2022,22:03:08,16.3,0,0,0.0,38.3,1.2,25.9,25.9,0.0,21.0,
1127,24.04.2022,22:03:48,16.3,0,0,0.0,37.1,1.1,25.9,25.9,0.0,21.0,
1128,24.04.2022,22:04:28,16.3,0,0,0.0,36.1,0.9,25.9,25.9,0.0,21.0,
1129,24.04.2022,22:05:08,16.3,0,0,0.0,35.3,0.8,25.9,25.9,0.0,21.0,
1130,24.04.2022,22:05:48,16.3,0,0,0.0,34.6,0.7,25.9,25.9,0.0,21.0,
1131,24.04.2022,22:06:28,16.3,0,0,37.9,40.6,12.1,25.9,25.9,0.0,21.0,
1132,24.04.2022,22:07:08,16.3,0,0,16.7,42.4,3.7,25.9,25.9,0.0,21.0,
1133,24.04.2022,22:07:48,16.2,0,0,16.6,43.3,3.9,25.9,25.9,0.0,21.0,
1134,24.04.2022,22:08:28,16.3,0,0,22.1,44.3,1.8,25.9,25.9,0.0,21.0,
